"pitcher","pitcher_name","pitch_hand","n_pitches","team_id","ball_angle","relative_release_ball_x","release_ball_z","relative_shoulder_x","shoulder_z"
661403,"Clase, Emmanuel","R",983,114,"53.3",-1.254590071705738,6.051759919,0.17012577190128797,4.138711775676701
650644,"Civale, Aaron","R",2692,9999,"45.7",-1.3421083230851945,6.371500743,0.19698100018408018,4.790600549359966
628317,"Maeda, Kenta","R",1958,116,"38.5",-1.9532311236786257,5.686149132,-0.18669332889066095,4.281775642230144
680742,"Bowlan, Jonathan","R",68,118,"43.0",-1.8500589274287969,6.035294118,-0.11663423901646225,4.419545537118589
608678,"Leone, Dominic","R",361,145,"40.5",-1.6710471368688793,5.803490305,-0.02721117760627293,4.4004576389609
701581,"Festa, David","R",1099,142,"56.4",-0.9512033536058623,6.154649682,0.35404882464856247,4.190241022871221
701542,"Warren, Will","R",458,147,"24.9",-2.1078759470420376,5.65720524,-0.0042589910795600575,4.678213973215328
664747,"Díaz, Alexis","R",977,113,"10.0",-2.7226730984334666,4.591514841,-0.5699764288985347,4.213885639950594
676702,"Stratton, Hunter","R",577,134,"37.4",-1.7117325278932776,5.989774697,0.11253336608000696,4.593636182139463
657193,"Alvarez, Eddy","R",13,121,"33.9",-1.7923496266175147,6.046153846,-0.13055479226655697,4.931225394213629
682610,"Muñoz, Roddery","R",1485,146,"37.7",-1.725879828910792,5.696713805,0.1844509788316917,4.216806210830829
678606,"Ferrer, Jose A.","L",476,120,"35.4",2.154760453337982,5.911176471,0.28733279969741904,4.58207909851106
689147,"Kerkering, Orion","R",1063,143,"31.2",-2.215434379257992,5.651721543,-0.21379688040272132,4.4423816397610105
666207,"Pint, Riley","R",102,115,"26.0",-2.939706824470915,5.500686275,-0.6186046905036523,4.365584478871762
676879,"Ashby, Aaron","L",484,158,"47.4",1.316283137027315,6.504752066,-0.3535707613323314,4.685911463627523
676969,"de Geus, Brett","R",193,9999,"31.5",-2.1191096257996747,5.974196891,-0.11471416281067298,4.746927801945088
640462,"Puk, A.J.","L",1173,9999,"28.5",2.319097172573425,5.551756181,0.08587987236590372,4.339213312985423
668909,"Williams, Gavin","R",1361,114,"35.4",-2.0993518599185528,5.861763409,-0.21125753574557868,4.5206510367101895
664285,"Valdez, Framber","L",2526,117,"42.7",1.745194226843362,6.000645289,0.15589289164524966,4.532282610582567
665625,"Peguero, Elvis","R",829,158,"24.0",-2.642139026010683,5.507720145,-0.35935208861480766,4.488538933577593
523260,"Kelly, Joe","R",544,119,"27.9",-2.2161996390710534,5.246231618,-0.28274034697100775,4.2187860303947815
664875,"Lawrence, Justin","R",1080,115,"-2.2",-3.259549013090105,4.357648148,-0.8318851390539387,4.45153169654057
686613,"Brown, Hunter","R",2888,117,"57.4",-0.9702870266338728,6.25699446,0.21461922698757183,4.398366899327721
650960,"Duarte, Daniel","R",56,142,"39.3",-1.4925138181560815,5.530892857,0.1440131795900178,4.190728822892792
686294,"Willingham, Amos","R",20,120,"46.4",-1.5911773419479094,5.8335,0.046703226381461654,4.111312281639929
656794,"Newcomb, Sean","L",184,133,"38.8",2.0860198184251586,6.258858696,0.10043583904905831,4.660530789351311
689690,"Jacob, Alek","R",232,135,"-1.2",-2.49899664084911,3.813017241,-0.3147277706066754,3.857556432094783
595014,"Treinen, Blake","R",737,119,"31.6",-2.271390201136749,6.204843962,-0.13800033812464169,4.891488188372668
672335,"Pérez, Cionel","L",863,110,"37.2",1.9475284681274658,5.513325608,0.1822885738304591,4.174281895535003
669022,"Gore, MacKenzie","L",2991,120,"47.2",1.5527495372897742,5.850668673,0.02610435757659195,4.203438725445503
682243,"Miller, Bryce","R",2749,136,"43.0",-1.5842593208678195,5.567930156,0.16610178314720175,3.9310862940923528
656186,"Altavilla, Dan","R",83,118,"23.5",-2.210282372556264,5.075903614,-0.26355282735218954,4.228269017245454
612434,"Castro, Miguel","R",232,109,"12.4",-2.81311360444424,4.970689655,-0.4144067928268488,4.442493373517122
642239,"Zastryzny, Rob","L",119,158,"41.6",2.0527492247777968,5.652773109,0.3939291136775567,4.182586452013964
668338,"Miller, Tyson","R",934,9999,"17.1",-2.6413255898085404,4.587312634,-0.5228674288228043,3.9349920705989248
642121,"Sulser, Cole","R",292,9999,"42.8",-1.6403957274351888,5.790856164,-0.09447996727956437,4.358321926965058
642528,"Loáisiga, Jonathan","R",61,147,"42.3",-1.6608867356119117,5.42557377,-0.01041573887379094,3.922620621840391
663767,"Shugart, Chase","R",142,111,"35.3",-1.976876841362008,5.402464789,-0.2563086032236198,4.183199282593958
660853,"De Los Santos, Enyel","R",1116,9999,"24.8",-2.4590637711457206,5.451621864,-0.2931278129172817,4.448780313891601
687377,"Ribalta, Orlando","R",97,120,"44.6",-1.7891043929039512,6.626907216,-0.038827745006156156,4.904282804086959
676428,"Hurter, Brant","L",645,116,"29.5",2.6265551550351516,5.876325581,0.37395215589547964,4.596800140391597
667297,"Nance, Tommy","R",322,141,"43.7",-1.6672508230614553,6.200776398,0.10675399879319318,4.50608659005104
622103,"Reyes, Gerardo","R",78,133,"23.5",-2.0526820329870032,5.566153846,-0.09642814228255404,4.717787033228209
696131,"Black, Mason","R",663,137,"21.9",-2.359188778695181,5.092187029,-0.1875559475511032,4.220112157373579
686993,"Sterner, Justin","R",64,139,"40.5",-1.712302109330758,5.5746875,-0.0869824239639037,4.186142723651962
669212,"Morgan, Eli","R",646,114,"45.7",-1.222134804187138,5.674179567,0.33432404927070714,4.078357748492019
621107,"Eflin, Zach","R",2447,9999,"27.2",-2.6404009726783526,5.787331426,-0.4433402027802244,4.658509989969165
669093,"Estrada, Jeremiah","R",977,135,"63.9",-0.6774426158304925,5.815649949,0.3415969153270317,3.729362266441889
680736,"Wrobleski, Justin","L",592,119,"41.0",1.559598142375978,5.694408784,-0.052500333020185946,4.292423609053571
642016,"Robert, Daniel","R",103,140,"35.2",-2.0490060625195405,6.072427184,-0.13865424692383568,4.724482837512764
657006,"Steele, Justin","L",2046,112,"45.7",1.6955910965256198,6.12487781,0.10514987611146823,4.489132182572664
657053,"Toussaint, Touki","R",491,145,"32.3",-2.1831062810334183,5.573849287,-0.1631511524735797,4.295896397725911
669952,"White, Mitch","R",413,9999,"41.0",-1.7235044282308136,6.002300242,0.044594661254332243,4.4672248386873985
689981,"Ryan, River","R",295,119,"37.7",-1.8362706887087448,5.594881356,-0.03623996072388894,4.203628579413279
608648,"Duffey, Tyler","R",189,118,"24.9",-2.370795949421466,5.684708995,-0.22730575927340638,4.692201069047148
669422,"Sauer, Matt","R",327,118,"44.6",-1.3860277263776173,5.966666667,0.21223503627750792,4.3916205950492495
683618,"Henriquez, Edgardo","R",59,119,"49.1",-1.2539285147563577,6.056610169,0.30501845977219855,4.256131369527782
547001,"Poteet, Cody","R",384,147,"39.1",-1.8063291686081409,6.2,-0.09528909197675285,4.810889586350637
669199,"Bachar, Lake","R",161,146,"34.5",-2.0137188274455013,5.609254658,-0.06048636972575592,4.267661583131276
640470,"Alzolay, Adbert","R",329,112,"42.2",-1.7058181142073396,6.245775076,-0.004328901115571952,4.701542969025136
663568,"Kolek, Stephen","R",784,135,"35.2",-2.104648632249348,5.373278061,-0.1384149180126595,3.9866161765842723
664299,"Javier, Cristian","R",570,117,"38.4",-1.9155123804160514,5.801403509,-0.03313321715608095,4.308151265284419
571656,"Farmer, Buck","R",1167,113,"29.7",-1.9366758614101758,5.693161954,0.12909357089723805,4.5123140250226355
678020,"Halvorsen, Seth","R",177,115,"41.0",-1.736502011750587,5.591638418,-0.10914582061895124,4.174852940169392
657097,"Webb, Jacob","R",933,110,"32.0",-2.250424061899546,5.534983923,-0.3121820561392246,4.325849643016128
641360,"Bickford, Phil","R",154,147,"25.0",-2.3098313759417377,4.921623377,-0.21893016008056107,3.9493642538833718
676614,"Sammons, Bryan","L",374,116,"33.9",2.1722877148516346,5.530454545,0.1930565388868235,4.200147065019493
656412,"Faedo, Alex","R",1007,116,"32.5",-2.372447698864513,6.03367428,-0.305638539846741,4.7163905715251735
670124,"Oller, Adam","R",710,146,"39.3",-1.7904931374344746,5.762042254,-0.14203228415053587,4.415267718360072
669923,"Kirby, George","R",2967,136,"36.6",-1.7961652693752244,5.866788001,0.14812834299697142,4.420407643736486
642207,"Williams, Devin","R",391,158,"23.5",-2.2875671743581387,5.289130435,-0.3676329834375042,4.4575873736613865
622253,"Tate, Dillon","R",582,9999,"26.2",-2.139497276699987,5.267164948,-0.16804172639064993,4.299475227410558
622608,"Senzatela, Antonio","R",218,115,"46.3",-1.7766216976135667,6.163577982,-0.150741682202489,4.462466797494645
518489,"Brasier, Ryan","R",363,119,"42.1",-1.7382508719643068,5.787190083,-0.16478939271175538,4.367310592311052
518886,"Kimbrel, Craig","R",963,110,"26.1",-2.1253014709166904,4.798701973,-0.3342306199247375,3.920556631923042
667478,"Kravetz, Evan","L",4,113,"48.9",1.4911352305098393,6.695,-0.06024999999999998,4.922181060606061
596133,"Weaver, Luke","R",1362,147,"46.6",-1.3972290633010465,5.704427313,0.16288179985917728,4.05598693929448
663893,"Little, Brendon","L",696,141,"34.7",2.072551101717351,6.024568966,0.17427267605056646,4.711708651038789
622569,"Reyes, Pablo","R",3,111,"22.3",-2.439066910254449,5.52,-0.4501045454545454,4.703678787878789
518876,"Kelly, Merrill","R",1142,109,"25.3",-2.2371254147310173,5.484684764,-0.24530054123703296,4.540673060599817
656924,"Ryan, Ryder","R",340,134,"30.4",-2.2161955434314002,5.344794118,-0.18857361250917484,4.1518904980601805
657649,"Koenig, Jared","L",1017,158,"31.4",2.456163430121799,5.878525074,0.48099452778697976,4.676010592827462
685299,"Gordon, Tanner","R",606,115,"46.7",-1.6188776133976863,6.180231023,0.06131771647753014,4.395735508845
621053,"Ferguson, Tyler","R",819,133,"26.8",-2.820998162656734,5.845531136,-0.6587680223915519,4.754367996273875
642629,"Ramirez, Emmanuel","R",371,146,"60.7",-0.9326458639223425,5.777897574,0.2137944191398686,3.7280805893884117
681190,"Vásquez, Randy","R",1687,135,"36.7",-1.8452312919236808,5.946455246,0.03147377190785783,4.545042939718331
458677,"Wilson, Justin","L",816,113,"48.4",1.3633008523952437,6.367953431,-0.19043592499388343,4.6147769563061365
489446,"Yates, Kirby","R",1025,140,"21.5",-2.2920950017325237,5.262741463,-0.3500245458023565,4.496734601278201
675911,"Strider, Spencer","R",178,144,"45.9",-1.57669408555533,5.923483146,-0.09869521921128006,4.400310084820447
671106,"Allen, Logan","L",1664,114,"44.6",1.3326085279269184,5.376129808,-0.2288441246100712,3.835641286539745
519043,"Moore, Matt","L",854,108,"43.8",1.6777616656731749,6.376229508,-0.07990993093213446,4.687556897811283
687145,"Justice, Evan","L",8,115,"23.5",2.3704686183117274,4.72375,0.10883171791443849,3.7413767713903745
668678,"Gallen, Zac","R",2506,109,"41.2",-1.492412602543748,5.859305666,0.10813196257680331,4.45693389682943
656876,"Rasmussen, Drew","R",459,139,"54.0",-1.1816964399355743,5.892461874,0.15937624126695626,4.043894770076775
571946,"Miller, Shelby","R",832,116,"46.0",-1.5236614377143594,5.34359375,-0.02222853988842039,3.788213367377106
672578,"Hernández, Carlos","R",560,118,"39.3",-1.7645546630389597,5.988553571,0.17744005665902726,4.398507892634328
702795,"Loutos, Ryan","R",35,138,"33.5",-2.2947952900171398,6.000571429,-0.21302910109498344,4.619931532976828
676961,"Boushley, Caleb","R",63,142,"45.1",-1.8250049878911216,6.045555556,-0.17383732988144748,4.390311136575843
663978,"Paddack, Chris","R",1459,142,"45.9",-1.6276275989945914,6.174694997,0.07140337953986498,4.422423420370697
606965,"Devenski, Chris","R",533,139,"43.5",-1.5577096678437246,6.418499062,0.11035304284429107,4.837443185078904
670950,"Richards, Trevor","R",1180,9999,"52.3",-1.1355378419609505,6.27959322,0.33174538377292384,4.384528123508263
594798,"deGrom, Jacob","R",172,140,"34.0",-2.0370429192715065,5.612790698,-0.038635377544252364,4.2611451130663704
641149,"Parsons, Wes","R",148,9999,"37.4",-2.12109918881121,5.679594595,-0.27210873801609087,4.2678669497037145
676775,"Winn, Keaton","R",832,137,"40.0",-1.931908596833574,6.229134615,-0.024362246867715612,4.632171989729016
